TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscVal,MoSold,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Partial
1237,12.69158046,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,584,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,11.79810441,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,585,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,12.82098798,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,586,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
816,11.77528973,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.068444,587,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,11.8277362,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,588,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,11.87059991,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.103893,589,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
742,11.2835123,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,590,600,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,12.13296417,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,591,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,13.02132683,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,592,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
816,11.83500896,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.109445,593,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.8493977,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,594,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,11.60823564,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,595,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,12.67294638,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,596,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
684,11.64836504,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,597,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,12.17664898,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.445797,598,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1430,12.28995413,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.269344,599,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,11.92503512,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.181949,600,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1058,12.52452638,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,601,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,11.85651517,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,602,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,12.30138283,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,603,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
600,11.92503512,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,604,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,12.30591798,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,605,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,12.23076526,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,606,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,11.9316358,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,607,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,12.32385568,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.109445,608,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,12.79135618,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.259072,609,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1029,11.68266824,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.008707,610,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,12.65395847,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.601852,611,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,11.90496755,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,612,500,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,12.47418956,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,613,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,11.89818787,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,614,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
630,11.23188794,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.169366,615,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,11.8313792,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.103893,616,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783,12.11833373,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,617,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,11.56646623,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,618,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,12.65973409,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.540741,619,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1482,12.62806706,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,620,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.1124479,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,621,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,12.3883942,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,622,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,623,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,12.03469103,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,624,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,12.01460943,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,625,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,11.98292909,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,626,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,11.84868316,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,627,600,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,11.9381932,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,628,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,11.81303006,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.181817,629,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1248,12.03469103,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.103893,630,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,11.72803684,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.234562,631,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1554,12.25247902,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.429576,632,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,11.32055357,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,633,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1056,11.84510278,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,634,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,11.87756858,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,635,600,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,12.20607265,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.203574,636,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
264,11.00209984,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
811,11.44035477,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,638,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,11.35040654,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,639,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,12.48582713,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.355153,640,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1518,12.52088339,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.624923,641,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,12.32829028,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,642,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,12.7512997,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,643,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,11.9316358,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,644,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,12.82362845,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.601852,645,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
981,11.87234663,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,646,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.49577931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,11.9511804,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.002051,648,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,11.9511804,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,649,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,11.34450681,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.184649,650,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,12.2353887,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,651,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,11.58988651,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.00081,652,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,12.16002871,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,653,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,654,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,12.76568843,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,655,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,11.38509209,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,656,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1053,11.88793137,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,657,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,11.91170158,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,658,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,11.48760766,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1486,12.02574909,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,660,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,12.19551713,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,661,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,12.90420737,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.367736,662,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,11.60823564,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.241218,663,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,11.8313792,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.184649,664,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,12.95512746,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.601852,665,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1406,12.34800614,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,666,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,11.76756768,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.188605,667,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1408,12.17303279,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,668,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,12.03171926,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,669,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,11.8313792,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,670,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,12.06393288,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,671,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.54829261,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,672,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,12.01370075,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,673,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,12.458775,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,674,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,11.8493977,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,675,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,11.90834024,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,676,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,11.3736634,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.189882,677,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,11.60367983,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,678,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,12.82799232,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.52022,679,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
988,11.76368418,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,680,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,11.87059991,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.203888,681,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,11.97938532,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,682,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1291,12.06104687,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,683,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,12.56024446,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,684,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,12.30591798,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,685,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,12.24288662,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,686,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,12.33655251,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,687,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
551,11.9103584,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,688,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,12.87901712,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,689,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1362,12.17921519,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.208233,690,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.85651517,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,691,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,13.53447303,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,12.72188581,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,693,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,11.5943211,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,694,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
927,11.860055,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,695,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,12.07823927,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.367736,696,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,11.39639165,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,697,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,11.72399644,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.570367,698,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,11.8386256,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,699,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,12.18586994,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.352425,700,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,12.65235975,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,701,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,11.8493977,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,702,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1234,12.79917571,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.542187,703,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
360,11.8493977,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,704,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,12.26904744,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,705,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.91508846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,3500,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,12.6181823,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,707,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,12.44508955,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,708,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,12.0981533,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,709,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
876,11.60732614,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,710,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270,10.858999,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,711,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,11.54030714,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1228,12.14950229,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,713,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,11.76756768,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,714,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,11.77912851,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.03895,715,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,12.01370075,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,716,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,11.9797992,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,717,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,11.96400108,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.197232,718,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,12.73963776,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,719,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,11.76368418,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.292415,720,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,12.52452638,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,721,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.87059991,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,722,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.73206099,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,723,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,724,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,12.67607627,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.546668,725,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.69940503,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,726,500,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,12.31043266,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,727,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,12.17818744,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,728,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,11.60823564,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,729,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
780,11.54248427,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
