TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition
1237,12.07823927,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.286104,781,No Feature,0,6,WD,Normal
761,12.07767093,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,782,No Feature,0,7,WD,Normal
1413,12.13939851,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,783,No Feature,0,6,WD,Normal
1097,12.01672647,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,784,No Feature,0,7,WD,Normal
742,11.75978554,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,785,No Feature,0,6,WD,Normal
1372,11.99226042,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,786,No Feature,0,9,WD,Normal
686,11.84222921,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.127678,787,Shed,1200,6,WD,Normal
956,12.35879373,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,788,No Feature,0,1,WD,Normal
901,11.58896015,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,789,No Feature,0,8,WD,Normal
832,12.14153412,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.131975,790,No Feature,0,7,WD,Normal
1145,11.98417831,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,791,No Feature,0,9,WD,Normal
1029,11.8968264,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,792,No Feature,0,5,WD,Normal
1117,12.50539916,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,793,No Feature,0,6,WD,Normal
1496,12.32385568,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,794,No Feature,0,6,New,Partial
712,12.17818744,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,795,Shed,500,10,WD,Normal
650,12.04941884,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,796,No Feature,0,4,WD,Normal
660,11.87409031,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,797,No Feature,0,4,WD,Normal
773,11.60823564,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,798,No Feature,0,4,WD,Abnorml
1926,13.09190417,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.465036,799,No Feature,0,7,New,Partial
731,12.07254125,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,800,No Feature,0,6,WD,Normal
616,12.20607265,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,801,Shed,400,5,WD,Normal
1196,11.60732614,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.076342,802,No Feature,0,7,WD,Normal
728,12.14950229,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,803,No Feature,0,10,WD,Normal
1734,13.27582754,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.536635,804,No Feature,0,1,New,Partial
936,11.6784399,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,805,No Feature,0,6,WD,Family
1417,12.33569641,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,806,No Feature,0,7,New,Partial
980,11.81672692,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.050058,807,No Feature,0,10,WD,Normal
1324,12.31716669,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.103893,808,No Feature,0,5,WD,Normal
1024,11.98261655,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,809,No Feature,0,6,WD,Normal
849,11.57119437,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,810,No Feature,0,11,WD,Normal
1040,12.10625231,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,811,No Feature,0,1,WD,Normal
848,11.88103479,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,812,No Feature,0,6,ConLD,Normal
540,10.93298196,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.061921,813,Shed,54,6,WD,Alloca
1442,11.9697172,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,814,Shed,500,4,COD,Normal
686,11.66134547,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,815,No Feature,0,7,WD,Normal
1649,12.32341114,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,816,No Feature,0,5,WD,Normal
1008,11.8277362,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,817,No Feature,0,7,WD,Normal
1568,12.5098741,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,818,No Feature,0,7,WD,Normal
1010,11.9511804,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.019711,819,No Feature,0,6,WD,Normal
1358,12.31940133,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,820,No Feature,0,6,New,Partial
798,12.11724143,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,821,No Feature,0,6,WD,Normal
936,11.44035477,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,822,No Feature,0,2,WD,Normal
847,12.32385568,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.280552,823,No Feature,0,10,WD,Family
778,11.84581988,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,824,No Feature,0,7,WD,Normal
1489,12.35707552,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.286104,825,No Feature,0,6,New,Partial
2078,12.86099861,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,826,No Feature,0,6,New,Partial
784,11.60367983,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,827,No Feature,0,5,WD,Normal
1454,12.14950229,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,828,No Feature,0,4,WD,Normal
1013,12.1281111,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.072408,829,No Feature,0,6,WD,Abnorml
600,11.90090526,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,830,No Feature,0,7,WD,Normal
1392,12.01974307,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,831,No Feature,0,6,WD,Normal
600,11.92503512,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,832,No Feature,0,6,WD,Normal
941,12.37581542,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,833,No Feature,0,1,WD,Normal
1516,12.02574909,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,834,No Feature,0,2,WD,Normal
1144,11.84904049,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,835,No Feature,0,9,WD,Normal
1067,11.75978554,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.203888,836,No Feature,0,2,WD,Normal
1559,11.94145585,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,837,No Feature,0,6,COD,Normal
483,11.51292546,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,838,No Feature,0,11,WD,Normal
1099,11.87756858,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,839,No Feature,0,6,WD,Normal
768,11.77912851,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,840,No Feature,0,5,WD,Normal
672,11.8493977,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,841,No Feature,0,3,WD,Normal
650,11.96718074,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,842,No Feature,0,6,WD,Normal
1127,12.07196966,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.007708,843,No Feature,0,5,WD,Normal
1800,11.85651517,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,844,No Feature,0,7,WD,Normal
876,11.94405832,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,845,No Feature,0,6,WD,Normal
1390,12.04941884,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.285759,846,No Feature,0,1,WD,Normal
740,12.26904744,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,847,No Feature,0,7,WD,Normal
864,11.80185676,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,848,No Feature,0,8,WD,Normal
907,12.3883942,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,849,No Feature,0,9,WD,Normal
528,12.1388639,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,850,No Feature,0,8,WD,Normal
848,11.78676213,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,851,No Feature,0,11,WD,Normal
1273,12.27839331,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.280552,852,No Feature,0,5,WD,Normal
918,12.00762171,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,853,No Feature,0,8,WD,Normal
1127,11.97035031,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.014364,854,No Feature,0,8,WD,Normal
1763,12.04355372,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.011053,855,No Feature,0,7,WD,Abnorml
1040,11.75194237,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,856,No Feature,0,4,WD,Normal
940,11.89818787,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.439335,857,No Feature,0,10,WD,Normal
702,12.06681058,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,858,No Feature,0,3,WD,Normal
1090,11.9316358,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,859,No Feature,0,6,WD,Family
1054,12.4292162,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.005875,860,No Feature,0,8,WD,Normal
912,12.15451616,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,861,No Feature,0,6,WD,Normal
1039,11.78676213,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.005875,862,No Feature,0,4,WD,Normal
1040,11.9316358,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,863,No Feature,0,5,WD,Normal
1148,11.79433792,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,864,No Feature,0,7,WD,Normal
1372,12.43153351,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.465036,865,No Feature,0,5,New,Partial
1002,11.90834024,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,866,No Feature,0,8,WD,Normal
1638,12.42480649,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,867,No Feature,0,11,New,Partial
1040,11.76756768,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,868,Shed,400,5,WD,Normal
0,12.03765399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,No Feature,0,5,WD,Normal
1050,12.37158708,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,870,No Feature,0,6,WD,Normal
894,11.60367983,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,871,No Feature,0,8,WD,Normal
804,12.20856953,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,872,No Feature,0,6,WD,Normal
105,11.66134547,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.061921,873,No Feature,0,10,WD,Normal
832,11.79810441,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,874,Othr,0,9,WD,Normal
676,11.10495723,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,875,No Feature,0,8,WD,Abnorml
1184,12.6230611,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,876,No Feature,0,8,New,Partial
1064,11.79244935,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.027468,877,No Feature,0,1,WD,Normal
1462,12.76568843,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.546668,878,No Feature,0,6,WD,Normal
1109,11.90496755,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,879,Shed,400,6,WD,Normal
864,11.82407989,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,880,No Feature,0,7,WD,Normal
1090,11.96400108,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.547394,881,No Feature,0,6,WD,Normal
1156,12.14153412,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.243789,882,No Feature,0,4,WD,Normal
808,12.08953883,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,883,No Feature,0,12,WD,Normal
795,11.68266824,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.189882,884,No Feature,0,3,WD,Normal
892,11.51292546,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,885,No Feature,0,7,WD,Normal
1698,12.70350903,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,886,No Feature,0,1,CWD,Abnorml
1626,11.88448902,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,887,No Feature,0,6,WD,Family
816,11.81672692,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,888,No Feature,0,4,WD,Normal
2217,12.49874226,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.104619,889,No Feature,0,10,WD,Normal
1505,11.91505167,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,890,No Feature,0,2,WD,Normal
672,11.7191263,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,891,Shed,2000,7,WD,Normal
918,12.05815252,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,892,No Feature,0,7,WD,Normal
1059,11.94794938,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,893,No Feature,0,2,WD,Normal
1383,12.01370075,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.252416,894,No Feature,0,6,WD,Normal
0,11.68568478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,No Feature,0,6,WD,Alloca
780,11.8493977,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,896,No Feature,0,10,WD,Normal
951,11.57590026,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,897,No Feature,0,4,WD,Abnorml
0,11.87027118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,No Feature,0,6,WD,Alloca
2330,13.32392695,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,899,No Feature,0,3,New,Partial
912,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,900,No Feature,0,6,WD,Normal
858,11.60823564,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,901,No Feature,0,6,WD,Normal
992,11.9381932,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.005875,902,No Feature,0,5,WD,Normal
783,12.10071213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,903,No Feature,0,7,WD,Normal
1670,12.3883942,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,904,No Feature,0,8,New,Partial
876,11.74006104,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.03895,905,No Feature,0,8,WD,Normal
1056,11.75978554,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,906,No Feature,0,2,WD,Normal
1623,12.44901882,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,907,No Feature,0,6,WD,Normal
1017,12.4292162,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.201056,908,No Feature,0,6,WD,Normal
864,11.7829526,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.184649,909,No Feature,0,6,WD,Normal
742,12.06681058,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,910,No Feature,0,6,WD,Normal
1105,11.94665404,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,911,No Feature,0,1,WD,Normal
1268,11.87409031,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.285384,912,No Feature,0,10,WD,Normal
768,11.38509209,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,913,Shed,620,7,WD,Abnorml
1001,11.88448902,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,914,No Feature,0,8,WD,Normal
612,12.06527492,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,915,No Feature,0,6,New,Partial
546,11.22524339,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,916,No Feature,0,1,WD,Normal
480,10.47194981,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,917,No Feature,0,10,WD,Abnorml
1134,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,918,No Feature,0,4,WD,Normal
1104,12.38002595,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.508499,919,No Feature,0,11,WD,Normal
1184,12.08107616,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,920,No Feature,0,5,WD,Normal
928,12.21106019,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.367736,921,No Feature,0,7,WD,Normal
1272,11.89067673,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,922,No Feature,0,9,WD,Normal
1316,12.04349489,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,923,No Feature,0,10,New,Partial
1604,12.17044547,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.181949,924,No Feature,0,7,WD,Normal
1686,12.24288662,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.197232,925,No Feature,0,5,WD,Normal
1126,12.07254125,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,926,No Feature,0,3,WD,Abnorml
1181,12.56024446,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,927,No Feature,0,5,WD,Normal
832,12.07823927,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,928,No Feature,0,4,WD,Normal
1753,12.37370349,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,929,No Feature,0,6,WD,Normal
964,12.31043266,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,930,No Feature,0,11,WD,Normal
1466,12.21106019,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,931,No Feature,0,7,WD,Normal
925,11.67419361,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,932,No Feature,0,7,WD,Normal
1905,12.67607627,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.542187,933,No Feature,0,3,WD,Normal
1500,12.15477935,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,934,No Feature,0,8,WD,Normal
585,12.39669301,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,935,No Feature,0,11,WD,Normal
600,11.28853113,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.04549,936,No Feature,0,6,WD,Normal
1176,12.12757042,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,937,No Feature,0,8,WD,Normal
1113,12.44114477,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.352425,938,No Feature,0,2,WD,Normal
1391,12.38755635,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.429576,939,No Feature,0,8,New,Partial
1032,12.40656151,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,940,No Feature,0,6,COD,Normal
1728,11.92437264,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.014364,941,No Feature,0,7,WD,Normal
992,12.27373129,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,942,No Feature,0,6,WD,Normal
1440,11.91839057,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,943,No Feature,0,8,Oth,Abnorml
1632,11.87059991,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.061921,944,No Feature,0,6,WD,Normal
819,11.8313792,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,945,No Feature,0,1,COD,Abnorml
1088,11.7352687,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,946,No Feature,0,9,WD,Normal
1144,11.87059991,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,947,No Feature,0,3,WD,Normal
1616,12.50617724,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,948,No Feature,0,11,WD,Normal
936,12.16785143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.317227,949,No Feature,0,2,WD,Normal
1161,12.19349386,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,950,No Feature,0,3,WD,Normal
864,11.76756768,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,951,No Feature,0,7,WD,Normal
828,11.69441334,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,952,No Feature,0,7,WD,Abnorml
768,11.80484853,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,953,No Feature,0,4,WD,Normal
784,12.05524976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,954,Shed,400,9,WD,Normal
945,11.75587164,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.439335,955,No Feature,0,10,WD,AdjLand
979,11.88448902,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.201056,956,No Feature,0,8,WD,Normal
561,11.72803684,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,957,No Feature,0,5,WD,Normal
1057,11.7905572,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,958,No Feature,0,4,WD,Normal
1337,12.1281111,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,959,No Feature,0,10,WD,Normal
696,11.9511804,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,960,No Feature,0,5,WD,Normal
858,11.66564655,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.01054,961,No Feature,0,2,WD,Normal
1330,12.51355735,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.291311,962,No Feature,0,7,WD,Normal
804,11.9511804,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,963,No Feature,0,7,WD,Normal
1800,12.38421883,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.465036,964,No Feature,0,5,WD,Normal
817,12.27792808,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,965,No Feature,0,2,WD,Normal
783,12.09458227,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,966,No Feature,0,7,New,Partial
728,11.98292909,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.197779,967,No Feature,0,6,WD,Normal
1098,11.81303006,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,968,No Feature,0,7,WD,Normal
600,10.54270639,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,969,No Feature,0,5,WD,Abnorml
588,11.8493977,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.027468,970,No Feature,0,3,ConLD,Normal
720,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,971,No Feature,0,12,WD,Abnorml
764,12.06104687,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,972,No Feature,0,7,WD,Normal
918,11.50791292,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,973,No Feature,0,4,WD,Normal
1428,12.11176197,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,974,No Feature,0,12,New,Partial
728,12.02873863,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,975,No Feature,0,10,WD,Normal
673,12.01370075,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,976,No Feature,0,4,WD,Normal
