TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscVal,MoSold,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_New,SaleType_Oth,SaleCondition_AdjLand,SaleCondition_Partial,BsmtFinType1_Low,SaleType_LowCon,SaleCondition_Other
1056,11.877568578558138,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.032294,635,600,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1440,12.206072645530174,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.203574,636,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1
264,11.002099841204238,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.183226,637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
811,11.440354772135393,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,638,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,11.350406535472453,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.100674,639,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,12.485827127509431,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.35515299999999994,640,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1518,12.520883385370206,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6249229999999999,641,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,12.328290278254423,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,642,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,12.751299696013497,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,643,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,11.931635799828413,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,644,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,12.823628446539173,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.6018519999999999,645,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
981,11.872346634576987,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,646,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.495779306135258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,647,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,11.951180395901384,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.0020510000000000046,648,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,11.951180395901384,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,649,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,11.344506813345266,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.184649,650,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
813,12.235388699864227,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,651,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,11.589886506106357,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.00081,652,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,12.160028707028767,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,653,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,11.813030057420567,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,654,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,12.765688433465597,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,655,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,11.385092093460344,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,656,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1053,11.887931365593685,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,657,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,11.911701584927597,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,658,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,11.487607656985938,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.055993999999999995,659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1486,12.025749091398891,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,660,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
793,12.195517131590657,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,661,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,12.904207367601158,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.36773599999999995,662,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,11.608235644774552,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.241218,663,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,11.831379196088763,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.184649,664,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2077,12.955127458028414,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.6018519999999999,665,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1406,12.348006141418841,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,666,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,11.76756768334381,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.188605,667,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1408,12.173032791451973,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,668,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,12.031719258385396,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,669,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,11.831379196088763,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.100674,670,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,12.063932878369052,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,671,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.54829260880752,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,672,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1208,12.013700752882718,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,673,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,12.458774999085929,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.032294,674,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,11.84939770159144,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,675,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,11.908340237224891,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,676,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,11.37366339763672,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.189882,677,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,11.603679828238693,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,678,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,12.827992316801751,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.52022,679,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
988,11.763684183317412,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,680,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,11.870599909242044,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.203888,681,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
793,11.979385322467598,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,682,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1291,12.061046873479915,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,683,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,12.560244459250788,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,684,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,12.30591798049989,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,685,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,12.24288661865289,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,686,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,12.336552511980964,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,687,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
551,11.910358401381128,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,688,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,12.8790171187726,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,689,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1362,12.17921519136029,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.208233,690,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.856515169360305,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,691,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,13.534473028231162,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,12.721885810807203,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,693,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,11.594321103174222,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,694,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
927,11.86005499606543,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,695,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,12.078239274020289,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.36773599999999995,696,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,11.396391648714276,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.069686,697,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
980,11.72399643505017,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5703670000000001,698,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
894,11.83862560460953,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.032294,699,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,12.185869938212655,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.352425,700,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,12.652359748158593,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,701,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,11.84939770159144,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,702,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1234,12.799175708864519,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.5421870000000001,703,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
360,11.84939770159144,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,704,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,12.269047444691562,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,705,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.915088464214607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,706,3500,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1643,12.618182296357007,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,707,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,12.445089546000673,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,708,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,12.09815330331068,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,709,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
876,11.607326140391713,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,710,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,10.858998997563564,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,711,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,11.540307141711446,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.005845999999999995,712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1228,12.14950229404178,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,713,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,11.76756768334381,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05671400000000001,714,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,11.779128505744886,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.03895,715,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,12.013700752882718,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,716,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,11.979799201207037,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,717,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,11.964001084330445,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.19723200000000002,718,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1311,12.739637756265655,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,719,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,11.763684183317412,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.292415,720,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,12.524526376648708,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,721,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.870599909242044,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,722,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.732060994886899,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,723,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,11.813030057420567,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,724,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,12.676076274775909,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5466679999999999,725,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.699405031912846,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,726,500,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0
880,12.310432660854417,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,727,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,12.178187442040638,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,728,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,11.608235644774552,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.055993999999999995,729,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1
780,11.542484267211773,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,730,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1595,12.373703486914124,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,731,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,12.141534124392603,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5340849999999999,732,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,12.312682380588432,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.208233,733,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.786001385032646,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,734,400,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
948,11.589886506106357,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,735,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
880,12.0015054797889,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.25624,736,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.44571671527678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,737,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,12.387977448827787,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,738,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,12.095141084822892,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.4393349999999999,739,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
864,12.154779351142624,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,740,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,11.790557201568507,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.234562,741,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
912,11.863582336583399,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.087478,742,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,12.095141084822892,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,743,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,12.072541252905651,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.201577,744,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,12.100712129872347,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,745,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,12.610870864650634,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.109445,746,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,12.371587084007746,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,747,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,12.491172637278908,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.183226,748,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,12.46997418931655,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,749,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.49272275765271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,750,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,11.477298287327077,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.183226,751,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,11.99535161421452,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,752,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,12.287652632522597,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,753,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,12.526342907575106,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.264137,754,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,11.957611286231675,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.032294,755,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,12.058152515453552,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,756,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,12.26434155365415,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.28465799999999997,757,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.976030352524807,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.0020510000000000046,758,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
744,12.097373228606832,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.220816,759,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,12.577636201962656,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.17602199999999998,760,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
864,11.755871643580617,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,761,450,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1145,11.512925464970229,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.014502000000000004,762,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
756,12.279323107269766,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.352425,763,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1252,12.727838209334498,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,764,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,12.506177237980511,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.24651699999999996,765,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1498,12.484204257170104,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,766,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
980,12.188417710291453,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,767,500,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
983,11.982929094215963,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.26934400000000003,768,1300,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1860,12.28690119819279,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,769,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,13.195613839143922,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.285759,770,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,11.812289042195847,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,771,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,11.532728092266408,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.25490999999999997,772,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1029,11.580584113444043,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05671400000000001,773,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
912,11.648330101976432,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,774,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1935,12.886641043883259,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,775,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1204,11.99535161421452,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5466679999999999,776,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,12.308177868467327,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.28465799999999997,777,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
864,11.867097278690842,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,778,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.877568578558138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,779,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,11.813030057420567,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,780,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,12.078239274020289,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.28610399999999997,781,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,12.077670930725649,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.220816,782,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,12.139398512262181,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,783,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,12.016726473799254,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,784,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,11.759785542901755,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,785,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,11.992260421644849,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,786,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,11.842229212112828,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.12767799999999999,787,1200,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
956,12.358793732547838,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,11.588960151246226,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,789,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,12.141534124392603,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.131975,790,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1145,11.984178313616395,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,791,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,11.896826395162552,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.201577,792,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,12.50539915757667,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,793,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,12.323855681186558,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,794,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0
