Id,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice,BsmtHasBath
107,4,60.0,10800,3,4,17,2,0,2,4,7,4,4,1,12,2,3,4,0,1,4,3,6,641,2,1,4,1047,0,0,1047,1,0,2,3,6,6,0,3,5,40,3,1,1,1,0,0,0,0,0,0,0,3,8,8,4,100000,0
108,4,50.0,6000,3,4,17,2,0,2,5,5,49,1,1,12,2,3,4,1,4,4,3,0,789,0,1,4,789,0,0,789,1,0,2,3,5,6,0,3,5,34,3,1,5,5,2,0,0,0,0,0,0,1,4,8,5,115000,0
109,4,85.0,8500,3,0,9,0,0,0,5,7,23,1,1,5,2,3,4,1,4,4,3,6,793,4,0,1,997,520,0,1517,2,0,3,1,7,6,0,3,6,97,1,0,3,3,0,0,0,144,0,0,0,1,8,8,4,115000,0
110,3,105.0,11751,0,4,14,2,0,2,6,6,78,3,1,9,1,3,4,1,2,4,3,1,1844,0,1,4,1844,0,0,1844,2,0,3,3,7,6,1,5,1,63,2,2,5,5,2,0,122,0,0,0,0,1,1,0,4,190000,0
111,3,75.0,9525,3,4,7,2,0,0,6,4,55,1,1,13,2,3,4,1,4,0,3,5,994,2,1,4,1216,639,0,1855,2,0,4,3,7,6,0,3,1,40,3,1,5,5,2,182,0,0,0,0,0,1,10,8,4,136900,0
112,3,0.0,7750,0,4,8,2,0,7,7,5,101,1,1,12,2,3,4,2,2,4,3,2,384,0,1,4,774,656,0,1430,2,1,3,3,7,6,1,5,3,86,0,2,5,5,2,180,0,0,0,0,0,1,4,8,4,180000,0
113,3,77.0,9965,3,4,5,2,0,5,7,5,108,1,1,12,3,2,4,2,0,4,0,2,1264,0,1,4,1282,1414,0,2696,2,1,4,0,10,6,1,2,3,93,0,3,5,5,2,120,184,0,0,168,0,1,10,6,5,383970,1
114,3,0.0,21000,3,0,6,2,0,2,6,5,54,3,1,13,1,3,2,1,2,4,2,0,1809,4,1,4,2259,0,0,2259,2,0,3,2,7,6,2,2,2,39,3,2,5,5,2,166,120,192,0,0,0,1,10,0,0,217000,1
115,3,61.0,7259,0,4,6,2,0,5,6,8,46,2,1,13,2,3,4,1,4,4,3,0,1028,0,1,4,1436,884,0,2320,2,1,3,2,9,6,1,5,5,31,3,1,5,5,2,224,0,0,0,0,0,1,7,8,4,259500,1
116,1,34.0,3230,3,0,21,2,4,5,6,5,100,1,1,8,1,3,4,2,2,4,3,2,729,2,1,4,729,729,0,1458,2,1,2,3,5,6,1,1,5,85,3,2,5,5,2,0,32,0,0,0,0,1,6,8,4,176000,0
117,3,0.0,11616,3,4,19,2,0,2,5,5,63,1,1,13,1,3,4,1,4,4,3,3,1092,4,1,4,1092,0,0,1092,1,0,3,3,6,6,1,4,1,48,3,1,5,5,2,0,20,144,0,0,0,1,9,8,4,139000,1
118,3,74.0,8536,3,0,7,2,0,2,5,5,107,1,1,12,2,3,4,2,2,4,3,6,1125,2,1,4,1125,0,0,1125,1,1,2,3,5,6,0,3,1,93,3,2,5,5,2,80,64,0,0,0,0,1,4,6,5,155000,0
119,3,90.0,12376,3,0,20,2,0,5,7,5,91,3,1,9,2,3,4,2,2,4,2,2,1673,2,1,4,1699,1523,0,3222,3,0,5,2,11,6,2,5,1,76,3,3,5,5,2,367,0,0,0,0,0,1,5,8,4,320000,1
120,3,65.0,8461,3,4,5,2,0,5,6,5,106,1,1,12,2,2,4,2,2,4,3,6,728,0,1,4,728,728,0,1456,2,1,3,2,8,6,1,2,1,91,0,2,5,5,2,0,24,0,0,0,0,1,7,6,5,163990,0
121,3,0.0,21453,0,1,4,2,0,7,6,5,70,0,3,9,2,3,4,1,4,4,1,0,938,0,1,4,988,0,0,988,1,0,1,3,4,6,2,5,1,55,3,2,5,5,2,0,130,0,130,0,0,1,10,8,4,180000,1
122,4,50.0,6060,3,4,9,2,0,0,4,5,42,1,1,0,2,3,4,2,4,4,3,6,732,2,1,4,772,351,0,1123,1,0,3,3,4,6,0,3,5,65,3,1,5,5,1,0,0,140,0,0,0,1,6,8,4,100000,0
123,3,75.0,9464,3,0,12,2,0,2,6,7,59,3,1,8,1,3,2,1,4,4,3,1,1080,2,1,4,1080,0,0,1080,1,0,3,3,5,6,0,3,1,44,3,1,5,5,2,0,0,0,0,130,0,1,6,8,4,136000,0
124,3,55.0,7892,3,4,20,2,4,2,6,5,94,1,1,9,2,2,4,2,2,4,3,2,1199,0,1,4,1199,0,0,1199,2,0,2,2,5,6,0,3,1,79,2,2,5,5,2,0,63,0,0,0,0,1,3,8,4,153900,0
125,3,48.0,17043,0,1,14,2,0,2,6,5,80,1,1,6,2,3,2,1,2,0,3,6,1362,4,1,4,1586,0,0,1586,2,0,3,3,7,6,1,5,1,65,3,2,5,5,2,192,0,0,0,0,0,1,1,8,4,181000,0
126,4,60.0,6780,3,4,9,2,1,0,6,8,38,1,1,13,2,3,1,1,4,4,0,2,520,2,0,4,520,0,234,754,1,0,2,3,5,6,0,3,6,97,1,0,3,3,0,53,0,0,0,0,0,1,6,8,4,84500,1
127,3,0.0,4928,0,4,13,2,4,2,6,5,77,1,1,9,2,3,4,1,2,4,3,0,1078,4,1,4,958,0,0,958,2,0,2,3,5,6,1,5,1,63,2,2,5,5,2,0,205,0,0,0,0,1,2,8,4,128000,0
128,4,55.0,4388,0,4,17,1,0,1,5,7,34,1,1,14,2,3,2,0,4,4,3,3,672,0,1,4,840,0,0,840,1,0,3,3,5,6,1,5,6,97,1,0,3,3,0,0,0,0,0,0,0,1,6,8,4,87000,0
129,3,69.0,7590,3,4,12,4,0,5,6,5,67,1,1,12,1,3,4,1,4,4,3,1,660,4,1,4,660,688,0,1348,1,1,3,3,6,6,1,1,1,52,2,2,5,5,2,188,108,0,0,0,0,1,7,8,4,155000,0
130,3,69.0,8973,3,4,12,2,0,2,5,7,59,1,1,9,1,3,4,1,4,4,3,5,1008,4,1,0,1053,0,0,1053,1,1,3,0,6,6,0,3,0,84,2,2,5,5,2,0,80,0,180,0,0,1,7,8,0,150000,1
131,3,88.0,14200,3,0,12,2,0,5,7,6,67,1,1,8,1,3,4,1,4,4,3,5,924,0,1,4,1216,941,0,2157,2,1,4,2,8,6,2,2,1,52,0,2,5,5,2,105,66,0,0,0,0,1,5,8,4,226000,0
132,3,0.0,12224,0,0,8,2,0,5,6,5,101,1,1,12,1,2,4,2,2,4,3,2,992,0,1,4,1022,1032,0,2054,2,1,3,2,7,6,1,5,3,86,2,2,5,5,2,24,48,0,0,0,0,1,7,8,4,244000,1
133,3,75.0,7388,3,0,12,2,0,2,5,6,60,1,1,8,2,3,4,1,4,4,3,5,1063,2,1,4,1327,0,0,1327,1,0,3,2,7,6,0,3,5,60,3,2,5,5,2,0,0,0,0,0,0,1,7,8,4,150750,1
134,3,0.0,6853,0,4,23,2,0,2,8,5,102,1,1,12,1,2,4,2,0,4,3,2,1267,0,1,4,1296,0,0,1296,2,0,2,2,6,6,0,3,1,87,0,2,5,5,2,192,25,0,0,0,0,1,6,8,4,220000,1
135,3,78.0,10335,0,4,19,2,0,2,5,6,69,1,1,9,2,3,4,1,4,4,3,5,1461,2,1,4,1721,0,0,1721,2,1,3,3,7,2,1,5,1,54,2,2,5,5,2,0,96,180,0,0,0,1,7,8,4,180000,0
136,3,80.0,10400,3,4,14,2,0,2,7,6,71,3,1,9,1,3,4,2,4,4,3,6,1304,2,1,4,1682,0,0,1682,2,0,3,3,7,6,1,2,1,56,3,2,5,5,2,98,0,0,0,0,0,1,5,8,4,174000,0
137,3,0.0,10355,0,0,12,2,0,2,5,5,68,1,1,8,1,3,4,1,4,4,3,1,1214,4,1,4,1214,0,0,1214,2,0,3,3,5,6,1,1,1,53,2,1,5,5,2,0,111,0,0,0,0,1,7,8,4,143000,0
138,3,82.0,11070,3,4,11,2,2,2,7,5,89,1,1,12,1,3,4,1,4,4,3,6,1907,2,1,4,1959,0,0,1959,3,0,5,3,9,6,0,3,0,75,3,3,5,5,2,0,0,0,0,0,0,1,7,8,3,171000,0
139,3,73.0,9066,0,4,5,2,0,5,8,5,100,1,1,12,1,2,4,2,2,4,2,2,1004,0,1,4,1004,848,0,1852,2,1,3,2,7,6,2,5,1,85,0,3,5,5,2,224,106,0,0,0,0,1,12,8,4,230000,0
140,3,65.0,15426,0,4,5,2,0,5,6,5,98,1,1,12,2,3,4,2,2,4,3,2,928,0,1,4,928,836,0,1764,2,1,3,2,7,6,0,3,1,83,2,2,5,5,2,276,99,0,0,0,0,1,8,8,4,231500,1
141,3,70.0,10500,3,2,12,2,0,2,4,5,72,1,1,6,2,3,4,1,4,4,3,0,864,4,1,4,864,0,0,864,1,0,3,3,5,6,1,4,6,97,1,0,3,3,2,0,0,0,0,0,0,1,4,4,4,115000,0
142,3,78.0,11645,3,4,5,2,0,2,7,5,106,1,1,12,2,2,4,2,2,4,0,2,1734,0,1,4,1734,0,0,1734,2,0,3,2,7,6,0,3,1,91,0,2,5,5,2,160,24,0,0,0,0,1,1,8,4,260000,1
143,3,71.0,8520,3,0,12,0,0,0,5,4,53,1,1,3,2,3,1,1,4,4,3,5,910,1,1,4,910,475,0,1385,2,0,4,3,6,6,0,3,5,86,3,2,5,5,2,0,0,0,0,0,0,1,6,8,4,166000,0
144,3,78.0,10335,0,4,5,2,0,2,7,5,100,1,1,12,1,2,4,2,2,4,1,2,1490,0,1,4,1501,0,0,1501,2,0,3,2,6,6,0,3,1,85,2,2,5,5,2,144,29,0,0,0,0,1,6,8,4,204000,1
145,4,70.0,9100,3,4,19,5,2,2,5,5,64,1,1,6,1,3,4,1,4,4,3,5,1728,4,1,4,1728,0,0,1728,2,0,6,3,10,6,0,3,5,49,3,2,5,5,2,0,0,0,0,0,0,1,11,4,0,125000,1
146,4,24.0,2522,3,4,7,2,3,5,6,5,105,1,1,12,3,2,4,2,2,4,3,6,970,0,1,4,970,739,0,1709,2,0,3,2,7,0,0,3,5,90,3,2,5,5,2,0,40,0,0,0,0,1,4,8,4,130000,0
147,4,51.0,6120,3,0,3,2,0,2,5,7,35,1,1,13,2,3,4,0,4,4,3,1,715,4,1,0,875,0,0,875,1,0,2,3,5,6,0,3,5,19,3,1,1,5,2,48,0,0,0,0,0,1,11,8,4,105000,1
148,3,0.0,9505,0,1,8,2,0,5,7,5,102,1,1,12,1,2,4,2,2,4,3,6,884,0,1,4,884,1151,0,2035,2,1,3,2,8,6,1,2,3,87,0,2,5,5,2,144,48,0,0,0,0,1,5,8,4,222500,0
149,3,63.0,7500,3,4,20,2,0,2,7,5,105,1,1,12,1,3,4,2,2,4,3,2,1080,0,1,4,1080,0,0,1080,1,0,3,2,6,6,0,3,6,97,1,0,3,3,2,0,0,0,0,0,0,1,4,8,4,141000,1
150,4,0.0,6240,3,4,3,2,0,0,5,4,39,1,1,8,2,3,4,0,2,4,3,6,896,2,1,0,896,448,0,1344,1,0,3,3,7,6,0,3,5,24,3,1,1,5,2,200,114,0,0,0,0,1,4,8,4,115000,0
151,3,120.0,10356,3,0,5,2,0,2,5,6,76,1,1,6,2,3,4,1,4,4,0,1,969,4,1,4,969,0,0,969,1,1,3,3,5,6,0,3,1,61,3,2,5,5,2,0,0,0,0,0,0,1,1,8,4,122000,0
152,3,107.0,13891,3,4,16,2,0,2,8,5,108,3,1,12,3,2,4,2,0,4,1,2,1710,0,1,4,1710,0,0,1710,2,0,2,2,6,6,1,2,1,93,2,3,5,5,2,0,102,0,0,0,0,1,1,6,5,372402,1
153,3,0.0,14803,0,1,14,2,0,5,6,5,72,1,1,6,1,3,4,1,4,4,3,5,825,2,1,4,1097,896,0,1993,2,1,4,3,8,6,1,2,1,57,2,2,5,5,2,0,66,0,0,0,0,1,6,8,4,190000,0
154,3,0.0,13500,3,4,4,2,0,2,6,7,61,0,1,3,2,3,4,1,2,4,1,1,1602,2,1,4,1252,0,0,1252,1,0,1,3,4,6,1,2,1,46,2,2,5,5,2,409,0,0,0,0,0,1,3,8,4,235000,1
155,4,84.0,11340,3,0,17,2,0,2,6,5,27,1,1,13,2,3,4,0,4,4,3,6,1200,4,1,0,1200,0,0,1200,1,0,4,3,7,6,0,3,5,11,3,1,1,1,2,0,0,228,0,0,0,1,3,8,3,125000,0
156,3,60.0,9600,3,0,7,0,0,0,6,5,28,1,1,13,2,3,4,0,4,4,3,6,572,1,0,1,572,524,0,1096,1,0,2,3,5,6,0,3,6,97,1,0,3,3,0,0,8,128,0,0,0,1,4,8,4,79000,0
157,3,60.0,7200,3,4,12,2,0,2,5,7,51,3,1,13,2,3,4,1,3,2,4,4,0,4,1,1,1040,0,0,1040,1,0,2,3,5,6,0,3,5,36,3,2,5,5,2,0,0,0,0,0,0,1,6,8,4,109500,0
158,3,92.0,12003,3,0,23,2,0,5,8,5,110,1,1,12,1,2,4,2,0,4,3,6,774,0,1,4,774,1194,0,1968,2,1,4,0,8,6,1,2,3,95,0,3,5,5,2,0,75,0,0,0,0,1,5,6,5,269500,0
159,1,100.0,12552,3,0,21,2,0,5,7,5,105,1,1,12,2,2,4,2,2,4,3,2,991,0,1,4,991,956,0,1947,2,1,3,2,8,6,1,2,1,90,2,2,5,5,2,0,136,0,0,0,0,1,5,8,4,254900,0
160,3,134.0,19378,0,0,8,2,0,5,7,5,106,1,1,12,1,2,4,2,2,4,2,2,1392,0,1,4,1392,1070,0,2462,2,1,4,2,9,6,1,2,1,92,2,2,5,5,2,239,132,0,168,0,0,1,3,6,5,320000,1
161,3,0.0,11120,0,1,24,2,0,2,6,6,85,1,1,9,2,3,4,2,2,4,3,1,1232,4,1,4,1232,0,0,1232,2,0,3,3,6,6,0,3,1,70,3,2,5,5,2,0,0,0,0,0,0,1,6,8,4,162500,0
162,3,110.0,13688,0,4,16,2,0,5,9,5,104,1,1,12,1,2,4,2,0,4,0,2,1572,0,1,4,1572,1096,0,2668,2,1,3,0,10,6,2,2,3,89,0,3,5,5,2,400,0,0,0,0,0,1,3,8,4,412500,1
163,3,95.0,12182,3,0,16,2,0,2,7,5,106,1,1,12,1,2,4,2,2,4,2,1,1541,0,1,4,1541,0,0,1541,2,0,3,2,7,6,1,2,1,91,2,2,5,5,2,0,70,0,0,0,0,1,5,6,5,220000,0
164,3,55.0,5500,3,4,17,2,0,1,4,6,57,1,1,8,2,3,4,1,4,4,3,6,882,0,1,4,882,0,0,882,1,0,1,3,4,6,0,3,6,97,1,0,3,3,2,0,0,0,0,0,0,1,4,8,4,103200,0
165,4,40.0,5400,3,0,17,2,0,2,6,7,30,1,1,8,2,3,2,0,4,4,2,3,1149,2,1,0,1149,467,0,1616,2,0,3,2,5,6,0,3,5,14,3,1,5,5,2,0,0,183,0,0,0,1,10,8,4,152000,0
166,3,62.0,10106,3,4,7,2,1,0,5,7,43,1,1,13,2,3,2,0,4,4,3,0,644,2,1,4,808,547,0,1355,2,0,4,3,6,6,0,3,6,97,1,0,3,3,2,140,0,0,0,0,0,1,9,8,4,127500,1
167,3,0.0,10708,0,4,4,2,0,2,5,5,56,3,1,13,2,2,4,1,4,4,3,3,1617,0,1,0,1867,0,0,1867,1,0,2,3,7,6,3,2,1,41,0,1,5,5,2,476,0,0,0,142,0,1,11,0,4,190000,1
168,3,86.0,10562,3,4,16,2,0,5,8,5,108,1,1,12,3,2,4,2,0,4,3,2,1582,0,1,4,1610,551,0,2161,1,1,3,0,8,6,1,2,1,93,0,3,5,5,2,178,120,0,0,0,0,1,11,6,5,325624,1
169,3,62.0,8244,0,4,8,2,0,5,7,5,105,1,1,12,2,2,4,2,2,4,3,6,840,0,1,4,840,880,0,1720,2,1,3,2,7,6,1,2,1,90,0,2,5,5,2,100,48,0,0,0,0,1,5,8,4,183500,0
170,3,0.0,16669,0,0,23,2,0,2,8,6,82,3,6,9,1,2,4,1,2,4,3,6,1686,4,1,4,1707,0,0,1707,2,1,2,3,6,6,1,5,1,67,2,2,5,5,2,574,64,0,0,0,0,1,1,8,4,228000,0
171,4,0.0,12358,0,4,17,1,0,0,5,6,44,1,1,8,2,3,4,1,4,4,3,5,720,4,1,4,854,0,528,1382,1,1,2,3,7,6,0,3,5,77,3,2,5,5,2,237,0,0,0,0,0,1,5,8,4,128500,0
172,3,141.0,31770,0,0,12,2,0,2,6,5,61,3,1,3,3,3,4,1,4,1,1,1,1080,1,1,4,1656,0,0,1656,1,0,3,3,7,6,2,2,1,46,0,2,5,5,1,210,62,0,0,0,0,1,5,8,4,215000,1
173,3,44.0,5306,0,4,22,2,4,5,7,7,88,1,1,6,2,2,2,2,2,1,3,2,1064,2,1,4,1064,703,0,1767,2,0,2,2,5,6,1,5,1,73,2,2,2,5,2,441,35,0,0,0,0,1,6,8,4,239000,1
174,3,80.0,10197,0,4,12,2,0,2,6,5,62,1,1,14,0,3,4,1,4,4,3,0,1362,4,1,4,1362,0,0,1362,1,1,3,3,6,6,1,5,1,47,3,2,5,5,2,0,20,0,0,0,0,1,6,0,4,163000,1
175,3,47.0,12416,0,4,23,2,0,2,6,5,87,1,1,12,3,3,4,1,2,0,3,0,1606,4,1,4,1651,0,0,1651,2,0,3,3,7,3,1,5,1,72,0,2,5,5,2,192,0,0,0,0,0,1,11,8,4,184000,1
176,3,84.0,12615,3,0,7,2,0,2,6,7,51,1,1,14,2,3,4,1,4,1,0,0,1202,4,1,4,2158,0,0,2158,2,0,4,2,7,6,1,2,1,36,3,2,5,5,2,0,29,39,0,0,0,1,6,8,4,243000,1
177,3,97.0,10029,0,0,4,2,0,5,6,5,89,1,1,9,1,2,4,2,2,4,3,2,1151,4,1,4,1164,896,0,2060,2,1,4,3,8,6,1,5,1,74,3,2,5,5,2,0,228,0,0,192,0,1,9,8,4,211000,1
178,3,0.0,13650,3,4,19,2,0,0,5,5,59,1,1,8,2,2,2,1,4,4,3,0,1052,0,1,4,1252,668,0,1920,2,0,4,2,8,6,1,2,1,44,3,2,5,5,2,0,0,0,0,0,0,1,7,8,4,172500,1
179,3,63.0,17423,0,1,22,2,0,2,9,5,109,3,1,12,3,0,4,2,0,4,3,2,2216,0,1,4,2234,0,0,2234,2,0,1,0,9,6,1,2,1,95,0,3,5,5,2,0,60,0,0,0,0,1,7,6,5,501837,1
180,4,60.0,8520,3,4,17,2,0,2,5,6,27,1,1,13,2,2,4,1,4,4,3,6,968,4,1,4,968,0,0,968,1,0,2,3,5,6,0,3,5,23,3,2,1,5,0,0,0,184,0,0,0,1,7,8,4,100000,0
181,1,0.0,2117,3,4,21,2,3,5,6,5,101,1,1,8,1,2,4,2,2,4,3,2,756,0,1,4,769,756,0,1525,2,1,3,2,5,6,1,5,5,86,3,2,5,5,2,0,0,0,0,0,0,1,6,8,4,177000,0
182,3,54.0,7588,3,4,6,2,0,5,7,6,24,1,1,11,2,3,4,0,1,4,3,3,793,2,1,4,901,901,0,1802,1,1,4,3,9,6,1,2,5,8,3,1,1,5,2,0,0,40,0,0,0,1,7,8,4,200100,0
183,3,60.0,9060,3,4,7,0,0,2,5,6,58,3,1,13,1,3,4,2,3,2,4,4,0,0,1,4,1340,0,0,1340,1,0,3,3,7,6,1,2,1,43,2,1,5,5,2,116,0,0,180,0,0,1,6,8,4,120000,0
184,4,63.0,11426,3,4,17,2,0,0,7,5,104,1,1,12,2,3,4,2,2,4,3,6,1362,0,1,4,1362,720,0,2082,2,1,3,2,6,4,0,3,5,89,3,2,5,5,0,280,238,0,0,0,0,1,6,8,4,200000,0
185,3,92.0,7438,0,4,3,6,0,0,5,8,13,1,1,0,2,3,4,2,1,4,3,6,504,2,1,4,936,316,0,1252,1,0,3,3,5,6,0,3,1,72,3,2,5,5,2,104,0,0,0,0,0,1,6,8,4,127000,0
186,4,90.0,22950,1,4,17,0,0,3,10,9,6,1,7,13,2,2,2,0,4,4,2,6,1107,0,1,4,1518,1518,572,3608,2,1,4,0,12,6,2,5,5,79,3,3,0,5,2,0,260,0,0,410,0,1,6,8,4,475000,0
187,3,0.0,9947,0,1,11,2,0,7,7,5,91,1,1,6,2,3,4,2,2,4,0,2,1188,0,1,4,1217,0,0,1217,2,0,3,2,6,6,0,3,1,76,3,2,5,5,2,168,27,0,0,0,0,1,6,8,4,173000,1
188,3,60.0,10410,3,4,17,2,0,0,5,7,20,1,1,6,2,3,4,1,1,4,3,6,660,0,1,4,808,704,144,1656,2,1,3,3,8,3,0,3,5,6,3,1,1,1,0,0,0,0,140,0,0,1,8,8,4,135000,0
189,3,64.0,7018,3,4,20,1,2,6,5,5,80,1,1,9,3,3,4,1,2,4,0,2,1086,4,1,4,1224,0,0,1224,0,2,2,3,6,6,2,5,5,65,3,2,5,5,2,120,0,0,0,0,0,1,6,8,2,153337,1
190,3,41.0,4923,3,4,22,2,4,2,8,5,102,1,1,5,2,2,4,2,0,4,0,2,1593,0,1,4,1593,0,0,1593,1,1,0,0,5,6,1,2,1,87,0,2,5,5,2,0,120,0,0,224,0,1,8,8,4,286000,1
191,3,70.0,10570,3,4,6,2,0,5,8,8,36,3,1,3,2,2,4,1,2,1,3,5,853,4,1,4,1549,1178,0,2727,2,1,3,2,10,0,2,5,5,20,3,2,5,5,2,0,74,0,0,0,0,1,12,8,4,315000,0
192,3,0.0,7472,0,1,12,2,0,5,7,9,73,1,1,6,1,3,4,1,4,4,3,0,725,2,1,4,725,754,0,1479,1,1,4,2,7,6,0,3,1,58,0,2,5,5,2,0,32,0,0,0,0,1,6,8,4,184000,1
193,3,68.0,9017,0,4,5,2,0,2,7,5,100,1,1,12,2,2,4,2,2,4,0,2,1431,0,1,4,1431,0,0,1431,2,0,3,2,6,6,0,3,1,85,0,2,5,5,2,0,35,0,0,0,0,1,9,8,4,192000,1
194,4,24.0,2522,3,4,7,2,3,5,7,5,105,1,1,12,3,2,4,2,2,4,3,6,970,0,1,4,970,739,0,1709,2,0,3,2,7,0,0,3,5,90,3,2,5,5,2,0,40,0,0,0,0,1,5,8,4,130000,0
195,3,60.0,7180,0,4,5,2,0,2,5,7,73,3,1,6,2,3,4,1,4,4,0,0,864,4,1,4,864,0,0,864,1,0,3,3,5,6,0,3,5,75,3,1,5,5,2,0,0,0,0,0,0,1,5,8,4,127000,0
196,3,24.0,2280,3,2,13,2,3,5,6,6,77,1,1,9,2,3,4,1,2,4,3,0,855,4,1,4,855,601,0,1456,2,1,3,3,7,6,1,5,1,62,3,2,5,5,2,87,0,0,0,0,0,1,7,8,4,148500,0
197,3,79.0,9416,3,4,21,2,0,2,7,5,108,3,1,5,3,0,4,2,0,4,3,2,1726,0,1,4,1726,0,0,1726,2,0,3,0,8,6,1,2,1,93,0,3,5,5,2,171,138,0,0,266,0,1,9,6,5,311872,1
198,3,174.0,25419,3,0,12,0,0,5,8,4,22,1,1,11,2,2,2,2,4,4,3,2,1360,2,1,4,1360,1360,392,3112,2,0,4,2,8,6,1,0,5,7,3,2,5,5,2,0,16,552,0,0,512,1,3,8,0,235000,1
199,4,92.0,5520,3,0,17,2,0,3,6,6,16,1,1,13,2,3,4,1,4,4,3,6,755,0,1,4,929,929,371,2229,1,0,5,3,8,6,0,3,6,97,1,0,3,3,2,0,198,30,0,0,0,1,7,8,0,104000,0
200,3,76.0,9591,3,4,16,2,0,2,8,5,105,3,1,12,1,2,4,2,0,4,0,2,1713,0,1,4,1713,0,0,1713,2,0,3,0,7,6,1,2,1,90,0,3,5,5,2,0,26,0,0,170,0,1,1,8,4,274900,1
201,4,80.0,8546,3,0,7,2,0,2,4,5,104,1,1,12,2,3,4,2,2,4,3,6,1121,0,1,4,1121,0,0,1121,2,0,2,3,5,6,0,3,1,89,2,2,5,5,2,132,64,0,0,0,0,1,3,8,4,140000,0
202,3,75.0,10125,3,4,11,2,0,2,6,6,78,1,1,9,2,3,4,1,4,4,3,0,1196,4,1,4,1279,0,0,1279,2,0,3,3,6,6,2,1,5,66,3,2,5,5,2,238,83,0,0,0,0,1,2,8,4,171500,1
203,3,50.0,7000,3,0,17,0,0,0,6,6,28,1,1,8,2,3,2,0,1,4,3,3,617,2,1,4,865,445,0,1310,2,0,2,3,6,2,0,3,1,12,3,1,5,5,2,0,0,126,0,0,0,1,5,0,4,112000,0
204,4,0.0,4438,3,4,5,2,4,2,6,5,105,1,1,12,1,2,4,2,2,4,0,2,848,0,1,4,848,0,0,848,1,0,1,2,3,6,1,2,1,90,2,2,5,5,2,149,0,0,0,0,0,1,1,8,4,149000,1
205,4,50.0,3500,3,4,17,2,0,0,5,7,48,1,1,0,2,3,4,1,4,4,3,3,720,4,1,4,720,564,0,1284,1,1,2,3,5,6,0,3,5,34,3,1,5,5,2,0,35,0,0,0,0,1,4,8,4,110000,0
206,3,99.0,11851,3,0,8,2,0,2,7,5,91,1,1,6,2,3,4,2,2,4,3,6,1424,0,1,4,1442,0,0,1442,2,0,3,3,5,6,0,3,1,76,2,2,5,5,2,0,34,0,508,0,0,1,5,8,4,180500,0
207,3,40.0,13673,0,1,19,5,0,2,5,5,63,1,1,6,2,3,2,1,4,4,3,6,1140,4,1,4,1696,0,0,1696,1,1,3,3,8,3,1,5,1,48,2,1,5,5,2,0,30,0,0,0,0,1,3,8,4,143900,0
208,3,0.0,12493,0,4,12,2,0,2,4,5,61,1,1,13,2,3,4,2,4,4,3,0,1100,4,1,4,1100,0,0,1100,1,0,3,3,6,6,1,4,1,46,2,1,5,5,2,355,0,0,0,0,0,1,4,8,4,141000,1
209,3,0.0,14364,0,4,20,2,0,5,7,5,89,1,1,9,1,2,4,1,2,4,1,2,1157,0,1,4,1180,882,0,2062,2,1,3,3,7,6,1,2,1,74,0,2,5,5,2,60,55,0,0,154,0,1,4,8,4,277000,1
210,3,75.0,8250,3,4,12,2,0,2,6,7,65,3,1,6,3,3,4,1,2,4,3,5,1092,0,1,4,1092,0,0,1092,1,0,3,3,6,6,0,3,1,50,2,2,5,2,2,0,0,0,0,0,0,1,7,8,4,145000,1
211,3,67.0,5604,3,4,7,2,0,2,5,6,29,1,1,11,2,3,4,1,4,4,3,5,864,4,0,0,864,0,0,864,1,0,2,3,5,6,0,3,6,97,1,0,3,3,2,0,0,96,0,0,0,1,4,8,4,98000,1
212,3,83.0,10420,3,0,7,2,0,2,6,5,110,1,1,12,2,3,4,2,2,4,2,2,1212,0,1,4,1212,0,0,1212,2,0,3,2,6,6,0,3,1,95,2,2,5,5,2,100,22,0,0,0,0,1,3,8,4,186000,0
213,1,72.0,8640,3,4,21,2,0,5,7,5,110,1,1,12,2,3,4,2,2,4,3,2,900,0,1,4,932,920,0,1852,2,1,3,2,7,6,1,5,1,95,2,2,5,5,2,168,108,0,0,0,0,1,7,6,5,252678,1
214,3,43.0,13568,1,1,5,2,0,2,5,5,96,1,1,12,2,3,4,2,2,4,3,0,990,0,1,4,990,0,0,990,1,0,3,3,5,6,0,3,1,82,3,2,5,5,2,224,0,0,0,0,0,1,7,8,4,156000,1
215,3,0.0,10900,0,2,5,2,0,5,6,7,78,1,1,6,1,3,4,1,2,4,3,2,689,0,1,4,689,703,0,1392,1,1,3,3,6,6,0,3,1,63,0,1,5,5,2,0,36,0,0,0,0,3,3,8,4,161750,0
